ID_Transaction,deviceCategory,operatingSystem,campaign,medium,continent,Products,Products_Category,CA
ORD201707291481,desktop,Macintosh,(not set),(none),Americas,4,1,141.1
ORD201707182281,desktop,Macintosh,(not set),organic,Americas,4,1,140.98
ORD201608221568,desktop,Macintosh,(not set),(none),Americas,4,1,140.96
ORD201703292192,desktop,Windows,(not set),(none),Americas,4,2,140.96
ORD201612281565,desktop,Macintosh,(not set),organic,Americas,2,1,140.95
ORD201705022176,desktop,Chrome OS,(not set),organic,Americas,2,1,140.95
ORD201701052106,desktop,Macintosh,(not set),(none),Americas,6,2,140.94
ORD201609161730,desktop,Windows,(not set),organic,Americas,6,1,140.91
ORD201609191658,desktop,Macintosh,(not set),(none),Americas,6,1,140.91
ORD201611102098,desktop,Chrome OS,(not set),(none),Americas,6,1,140.91
ORD201611142569,desktop,Macintosh,(not set),(none),Americas,6,2,140.91
ORD201704052252,mobile,Android,(not set),(none),Americas,6,2,140.91
ORD201704102295,desktop,Chrome OS,(not set),(none),Americas,6,2,140.91
ORD201706302530,mobile,Android,(not set),(none),Americas,6,3,140.91
ORD201611071995,desktop,Macintosh,(not set),(none),Americas,4,2,140.76
ORD201706092016,desktop,Linux,(not set),(none),Americas,4,1,140.76
ORD201611242236,desktop,Linux,(not set),(none),Americas,4,2,140.74
ORD201705172985,desktop,Chrome OS,AW - Accessories,cpc,Americas,6,2,140.60999999999999
ORD201705163014,desktop,Macintosh,(not set),referral,Americas,2,1,140.37
ORD201702172435,desktop,Macintosh,(not set),(none),Americas,4,1,140.36
ORD201704272641,desktop,Macintosh,(not set),(none),Americas,4,1,140.36
ORD201704282147,desktop,Macintosh,(not set),(none),Americas,4,1,140.36
ORD201705012070,desktop,Macintosh,(not set),(none),Americas,4,1,140.36
ORD201705032175,desktop,Linux,(not set),(none),Americas,4,1,140.36
ORD201705112277,desktop,Linux,(not set),(none),Americas,4,1,140.36
ORD201610313902,desktop,Macintosh,(not set),organic,Americas,6,1,140.31
ORD201701243523,desktop,Macintosh,(not set),(none),Americas,6,2,140.31
ORD201611021383,desktop,Windows,(not set),(none),Americas,6,3,140.28
ORD201610091343,desktop,Macintosh,(not set),(none),Americas,4,1,139.96
ORD201703132311,desktop,Macintosh,(not set),(none),Americas,4,1,139.96
ORD201706111689,desktop,Windows,(not set),(none),Europe,4,2,139.96
ORD201612261412,tablet,iOS,(not set),organic,Americas,4,1,139.92
ORD201706072135,desktop,Chrome OS,(not set),(none),Americas,4,1,139.92
ORD20160917812,desktop,Macintosh,AW - Dynamic Search Ads Whole Site,cpc,Americas,10,1,139.85
ORD201701062087,desktop,Macintosh,(not set),(none),Americas,8,3,139.84
ORD201707202588,mobile,iOS,(not set),(none),Americas,8,3,139.84
ORD201706212531,mobile,Android,(not set),(none),Americas,10,2,139.75
ORD201610062186,desktop,Macintosh,(not set),(none),Americas,6,1,139.71
ORD201704072034,desktop,Macintosh,(not set),(none),Americas,6,1,139.71
ORD201705051820,desktop,Macintosh,(not set),(none),Americas,6,2,139.71
ORD201706212517,mobile,Android,(not set),(none),Americas,6,1,139.71
ORD201707212071,desktop,Macintosh,(not set),organic,Americas,8,2,139.64
ORD20160827927,mobile,Android,(not set),(none),Americas,12,1,139.41
ORD201708012558,desktop,Macintosh,(not set),(none),Americas,8,2,139.16
ORD201610072077,desktop,Macintosh,(not set),(none),Americas,6,1,139.10999999999999
ORD201707112488,tablet,iOS,(not set),(none),Americas,6,2,139.10999999999999
ORD201608111735,desktop,Chrome OS,(not set),(none),Americas,6,1,138.99
ORD201707122361,desktop,Macintosh,(not set),(none),Americas,2,1,138.85
ORD201611303337,desktop,Macintosh,(not set),(none),Americas,8,1,138.8
ORD201701252701,desktop,Macintosh,(not set),(none),Americas,4,1,138.76
ORD201707212298,desktop,Windows,(not set),(none),Americas,4,2,138.52
ORD201704281990,desktop,Macintosh,(not set),(none),Americas,4,1,138.36
ORD201704282058,desktop,Macintosh,(not set),(none),Americas,4,1,138.36
ORD201704282093,desktop,Macintosh,(not set),(none),Americas,4,1,138.36
ORD201704282223,desktop,Chrome OS,(not set),(none),Americas,4,1,138.36
ORD201705012001,desktop,Linux,(not set),(none),Americas,4,1,138.36
ORD201705022099,desktop,Windows,(not set),(none),Americas,4,1,138.36
ORD201705022255,desktop,Macintosh,(not set),(none),Americas,4,1,138.36
ORD201608081827,desktop,Macintosh,(not set),(none),Americas,6,1,138.35999999999999
ORD201608231740,desktop,Macintosh,(not set),(none),Americas,4,1,138.29
ORD201612062818,desktop,Macintosh,(not set),(none),Americas,2,1,138.0
ORD201611273754,desktop,Macintosh,(not set),referral,Americas,4,2,137.96
ORD201612041799,desktop,Macintosh,(not set),(none),Americas,4,1,137.96
ORD201703292086,desktop,Macintosh,(not set),(none),Americas,4,1,137.96
ORD201702062205,mobile,Android,(not set),(none),Americas,4,2,137.94
ORD201608181545,desktop,Linux,(not set),(none),Americas,4,1,137.92
ORD201610231365,mobile,Android,(not set),(none),Americas,4,2,137.92
ORD201611091830,desktop,Macintosh,(not set),(none),Americas,6,2,137.91
ORD201612212450,desktop,Linux,(not set),(none),Americas,6,1,137.91
ORD201703061732,desktop,Macintosh,(not set),(none),Asia,6,3,137.91
ORD201704151211,desktop,Macintosh,(not set),(none),Americas,6,1,137.91
ORD201705112195,desktop,Macintosh,(not set),(none),Americas,6,2,137.91
ORD201707202329,tablet,Android,(not set),(none),Americas,6,2,137.91
ORD201612172212,desktop,Windows,(not set),(none),Americas,6,2,137.88
ORD201701052090,mobile,iOS,(not set),(none),Americas,8,4,137.88
ORD201702082251,desktop,Macintosh,(not set),(none),Americas,4,2,137.8
ORD201608181728,desktop,Macintosh,(not set),(none),Americas,4,1,137.76
ORD20160820921,desktop,Windows,(not set),(none),Americas,4,1,137.75
ORD20160813861,desktop,Windows,(not set),organic,Americas,2,1,137.58
ORD201610171901,desktop,Linux,(not set),(none),Americas,4,2,137.56
ORD201705131273,desktop,Macintosh,(not set),(none),Americas,4,1,137.56
ORD201608261441,desktop,Macintosh,(not set),(none),Americas,10,1,137.5
ORD201703062179,desktop,Macintosh,(not set),(none),Americas,8,2,137.48
ORD201704282224,desktop,Macintosh,(not set),organic,Americas,4,2,137.48
ORD201608171773,desktop,Macintosh,(not set),(none),Americas,4,1,137.4
ORD201703272292,desktop,Macintosh,(not set),organic,Americas,2,1,137.38
ORD201608101704,desktop,Chrome OS,(not set),(none),Americas,6,1,137.37
ORD201610181990,desktop,Linux,(not set),(none),Americas,6,1,137.31
ORD201610191971,desktop,Macintosh,(not set),(none),Americas,6,1,137.31
ORD201612031692,desktop,Macintosh,(not set),(none),Americas,6,2,137.31
ORD201706092018,desktop,Macintosh,(not set),(none),Americas,6,1,137.31
ORD201612072760,desktop,Macintosh,(not set),(none),Americas,4,1,137.16
ORD201610102057,desktop,Chrome OS,(not set),(none),Americas,2,1,137.12
ORD201707212356,desktop,Windows,(not set),organic,Americas,8,3,137.08
ORD201608111770,mobile,Windows Phone,(not set),organic,Americas,10,1,137.0
ORD201610211816,desktop,Windows,(not set),(none),Americas,4,1,136.98
ORD201608181781,desktop,Macintosh,(not set),(none),Americas,4,1,136.96
ORD201609271709,desktop,Macintosh,(not set),(none),Americas,2,1,136.92
ORD201706062251,desktop,Macintosh,(not set),(none),Americas,6,1,136.82999999999998
ORD201706072340,desktop,Windows,(not set),(none),Americas,6,1,136.82999999999998
ORD201707211881,desktop,Macintosh,(not set),(none),Americas,8,1,136.8
ORD201608241506,tablet,Android,(not set),(none),(not set),2,1,136.73
ORD201611162462,desktop,Macintosh,(not set),(none),Americas,6,3,136.71
ORD201612152982,desktop,Macintosh,(not set),(none),Americas,6,2,136.71
ORD201612222074,desktop,Macintosh,(not set),(none),Americas,6,2,136.71
ORD201610111890,desktop,Macintosh,(not set),(none),Americas,2,1,136.6
ORD201612063084,desktop,Macintosh,(not set),(none),Americas,8,3,136.56
ORD201705012798,desktop,Macintosh,(not set),referral,Americas,4,1,136.36
ORD201705022168,desktop,Macintosh,(not set),(none),Americas,4,1,136.36
ORD201705032053,desktop,Macintosh,(not set),(none),Americas,4,1,136.36
ORD201705051899,desktop,Macintosh,(not set),referral,Americas,4,1,136.36
ORD201706111664,desktop,Macintosh,(not set),(none),Americas,10,3,136.35
ORD201608152098,desktop,Macintosh,(not set),organic,Americas,6,1,136.29
ORD201612052993,desktop,Macintosh,(not set),(none),Americas,6,1,136.10999999999999
ORD201612212523,desktop,Macintosh,(not set),(none),Americas,6,1,136.10999999999999
ORD201707182582,desktop,Macintosh,(not set),(none),Americas,2,1,136.0
ORD201612022195,desktop,Linux,(not set),(none),Americas,4,1,135.96
ORD201706251593,desktop,Macintosh,(not set),(none),Americas,4,2,135.96
ORD201612152718,desktop,Linux,(not set),(none),Americas,4,1,135.92
ORD201705131256,desktop,Linux,(not set),(none),Americas,2,1,135.92
ORD201703272237,desktop,Macintosh,(not set),(none),Americas,10,2,135.9
ORD201704252217,desktop,Macintosh,(not set),organic,Americas,8,2,135.84
ORD201701052083,desktop,Macintosh,(not set),(none),Americas,6,2,135.51
ORD201706062549,desktop,Macintosh,(not set),(none),Americas,6,3,135.51
ORD201707132632,desktop,Windows,(not set),organic,Americas,6,1,135.51
ORD201703012191,desktop,Macintosh,(not set),(none),Americas,6,2,135.32999999999998
ORD201705101984,desktop,Macintosh,(not set),(none),Americas,6,1,135.03
ORD201609301395,desktop,Macintosh,(not set),(none),Americas,2,1,134.98
ORD201612092756,desktop,Chrome OS,(not set),(none),Americas,6,3,134.91
ORD201612193402,mobile,Windows,(not set),(none),Americas,6,2,134.91
ORD201704231367,desktop,Macintosh,(not set),(none),Americas,6,3,134.91
ORD201609061604,desktop,Macintosh,(not set),(none),Americas,4,1,134.88
ORD201609221701,desktop,Windows,(not set),organic,Americas,6,1,134.88
ORD201611293302,desktop,Windows,(not set),(none),Americas,6,3,134.88
ORD201612111950,desktop,Chrome OS,(not set),(none),Asia,2,1,134.85
ORD201611222224,desktop,Macintosh,(not set),(none),Americas,10,3,134.8
ORD201706192378,desktop,Macintosh,(not set),(none),Americas,6,1,134.79
ORD201608042148,desktop,Linux,(not set),(none),Americas,4,1,134.76
ORD201705042257,desktop,Windows,(not set),(none),Americas,4,1,134.76
ORD201612133018,desktop,Macintosh,(not set),(none),Americas,4,2,134.72
ORD201610242267,desktop,Macintosh,(not set),(none),Americas,10,2,134.70000000000002
ORD201703102012,desktop,Macintosh,(not set),organic,Americas,12,2,134.7
ORD201707052610,desktop,Macintosh,(not set),(none),Americas,6,1,134.43
ORD201701271850,mobile,iOS,(not set),(none),Americas,10,2,134.4
ORD201702082216,desktop,Windows,(not set),(none),Americas,2,1,134.35
ORD201611022043,desktop,Windows,(not set),(none),Americas,6,1,134.31
ORD201701201903,desktop,Windows,(not set),(none),Americas,6,2,134.31
ORD201611201636,desktop,Linux,(not set),(none),Americas,6,2,134.25
ORD201609281656,desktop,Macintosh,(not set),(none),Americas,8,1,134.24
ORD201703062122,desktop,Macintosh,(not set),organic,Americas,4,2,134.08
ORD201703072289,desktop,Macintosh,(not set),organic,Americas,4,2,134.08
ORD201611162222,desktop,Macintosh,(not set),(none),Americas,4,1,133.96
ORD201611232224,desktop,Macintosh,(not set),(none),Americas,4,1,133.96
ORD201612132966,desktop,Windows,(not set),(none),Americas,2,1,133.96
ORD201612311002,desktop,Chrome OS,(not set),(none),Americas,4,1,133.96
ORD201703012030,desktop,Macintosh,(not set),(none),Americas,4,1,133.96
ORD201707242280,desktop,Macintosh,(not set),organic,Americas,8,1,133.96
ORD201701172410,desktop,Windows,(not set),(none),Americas,8,2,133.88
ORD201612072835,desktop,Windows,(not set),(none),Americas,4,1,133.8
ORD201706212492,desktop,Macintosh,(not set),(none),Americas,4,1,133.78
ORD201612022390,desktop,Macintosh,(not set),(none),Americas,6,2,133.71
ORD201701011229,desktop,Macintosh,(not set),(none),Americas,6,2,133.71
ORD201702041342,desktop,Chrome OS,(not set),(none),Americas,6,1,133.71
ORD201704102204,desktop,Windows,(not set),(none),Americas,8,2,133.68
ORD201707112683,desktop,Macintosh,(not set),(none),Americas,4,2,133.68
ORD201705242587,desktop,Windows,(not set),(none),Americas,8,2,133.6
ORD201611041804,desktop,Macintosh,(not set),(none),Americas,4,1,133.56
ORD201612052665,desktop,Linux,(not set),(none),Americas,4,1,133.56
ORD201704301404,desktop,Macintosh,(not set),(none),Americas,4,1,133.56
ORD201705281553,desktop,Macintosh,(not set),(none),Americas,6,2,133.56
ORD201707112580,desktop,Macintosh,(not set),cpm,Americas,6,1,133.47
ORD201707202606,desktop,Macintosh,(not set),(none),Americas,8,2,133.4
ORD201612162830,desktop,Macintosh,(not set),(none),Americas,4,1,133.18
ORD201702062136,desktop,Macintosh,(not set),(none),Americas,4,2,133.16
ORD201609201678,desktop,Macintosh,(not set),(none),Americas,6,1,133.10999999999999
ORD201704263115,desktop,Macintosh,(not set),(none),Americas,6,1,133.10999999999999
ORD201705252225,desktop,Macintosh,(not set),(none),Americas,6,3,133.10999999999999
ORD201707182668,desktop,Macintosh,(not set),organic,Americas,4,2,133.0
ORD201608051608,desktop,Macintosh,(not set),(none),Americas,2,1,132.9
ORD201609231393,desktop,Macintosh,(not set),(none),Americas,4,1,132.85
ORD201705052086,desktop,Macintosh,(not set),organic,Americas,6,3,132.81
ORD20160801423,desktop,Macintosh,(not set),(none),Americas,2,1,132.8
ORD201707112679,desktop,Macintosh,(not set),organic,Europe,2,1,132.7
ORD201706292663,desktop,Windows,(not set),(none),Americas,6,1,132.63
ORD201612123486,desktop,Macintosh,(not set),(none),Americas,6,3,132.51
ORD201612123547,desktop,Macintosh,(not set),(none),Americas,6,3,132.51
ORD201703072278,desktop,Linux,(not set),(none),Americas,6,2,132.51
ORD201706162177,desktop,Macintosh,(not set),(none),Americas,6,3,132.48
ORD201608091756,mobile,Android,(not set),(none),Americas,4,1,132.38
ORD201707072317,desktop,Macintosh,(not set),(none),Americas,4,2,132.36
ORD201608101805,desktop,Windows,(not set),organic,Americas,6,1,132.32999999999998
ORD201608181716,desktop,Macintosh,(not set),(none),Americas,4,1,132.32
ORD20170401817,desktop,Windows,(not set),organic,Americas,8,2,131.96
ORD201706132178,desktop,Macintosh,(not set),(none),Americas,4,1,131.96
ORD201611172419,tablet,Android,(not set),(none),Americas,8,2,131.92
ORD201612123505,mobile,iOS,(not set),(none),Americas,6,2,131.91
ORD201702191653,desktop,Linux,AW - Accessories,cpc,Americas,6,3,131.91
ORD201612212581,desktop,Macintosh,(not set),(none),Americas,8,3,131.88
ORD201702092478,desktop,Windows,(not set),(none),Americas,6,2,131.73
ORD201706192381,desktop,Macintosh,(not set),(none),Americas,2,1,131.73
ORD201706171434,desktop,Macintosh,(not set),(none),Americas,8,3,131.72
ORD201705252305,desktop,Chrome OS,(not set),organic,Americas,12,3,131.7
ORD201701131778,desktop,Windows,(not set),(none),Americas,4,2,131.56
ORD201704122252,desktop,Macintosh,AW - Accessories,cpc,Americas,4,2,131.56
ORD201707122325,desktop,Chrome OS,(not set),(none),Americas,6,2,131.37
ORD201705022336,desktop,Macintosh,(not set),(none),Americas,2,1,131.33
ORD201609191763,desktop,Macintosh,(not set),(none),Americas,6,1,131.31
ORD201610091290,desktop,Macintosh,(not set),(none),Americas,6,1,131.31
ORD20160801436,desktop,Macintosh,(not set),(none),Americas,4,1,131.16
ORD201611182037,desktop,Macintosh,(not set),(none),Americas,4,1,131.16
ORD201611191457,desktop,Macintosh,(not set),(none),Americas,4,1,131.16
ORD201704161344,desktop,Macintosh,(not set),(none),Americas,6,1,131.07
ORD201707161572,desktop,Macintosh,(not set),(none),Americas,6,1,131.07
ORD201707182776,desktop,Macintosh,(not set),organic,Americas,2,1,131.06
ORD201707242443,desktop,Macintosh,(not set),(none),Americas,2,1,131.0
ORD201707312597,desktop,Macintosh,(not set),(none),Americas,2,1,131.0
ORD201609161765,desktop,Macintosh,(not set),organic,Americas,4,1,130.9
ORD201612133084,desktop,Chrome OS,(not set),(none),Americas,4,1,130.76
ORD201704263703,desktop,Chrome OS,(not set),(none),Americas,4,1,130.76
ORD201703222266,desktop,Macintosh,(not set),(none),Americas,4,1,130.72
ORD201704141696,desktop,Chrome OS,(not set),organic,Americas,8,2,130.68
ORD201701231854,mobile,iOS,(not set),(none),Americas,6,3,130.44
ORD201704212029,desktop,Windows,(not set),(none),Americas,6,2,130.41
ORD201612193342,desktop,Macintosh,(not set),(none),Americas,8,3,130.28
ORD201611261844,desktop,Macintosh,(not set),(none),Americas,6,1,130.10999999999999
ORD201612152970,desktop,Chrome OS,(not set),(none),Americas,6,2,130.10999999999999
ORD201706111633,desktop,Macintosh,(not set),(none),Americas,6,2,130.10999999999999
ORD201609261706,desktop,Chrome OS,(not set),(none),Americas,4,1,129.98
ORD201612102058,desktop,Macintosh,(not set),(none),Americas,4,1,129.98
ORD201611011850,desktop,Windows,(not set),(none),Americas,4,1,129.96
ORD201612022345,desktop,Chrome OS,(not set),(none),Americas,4,1,129.96
ORD201702152436,desktop,Macintosh,(not set),(none),Americas,4,1,129.96
ORD201707142022,desktop,Linux,(not set),(none),Americas,4,1,129.96
ORD201703232534,desktop,Macintosh,(not set),organic,Americas,4,1,129.92
ORD201608051797,desktop,Linux,(not set),(none),Americas,12,1,129.84
ORD201704272679,tablet,iOS,(not set),organic,Americas,6,1,129.81
ORD201609121668,desktop,Windows,(not set),organic,Americas,8,1,129.76
ORD201704112263,desktop,Chrome OS,(not set),organic,Americas,4,1,129.76
ORD201611182104,desktop,Macintosh,(not set),(none),Americas,8,4,129.64
ORD201610101909,desktop,Macintosh,(not set),(none),Americas,6,1,129.51
ORD201610191967,desktop,Macintosh,(not set),(none),Americas,6,2,129.51
ORD201612112154,desktop,Macintosh,(not set),(none),Americas,6,3,129.51
ORD201609091696,tablet,Android,AW - Dynamic Search Ads Whole Site,cpc,Americas,8,1,129.36
ORD201706152315,desktop,Chrome OS,(not set),organic,Americas,6,3,129.21
ORD201609211797,desktop,Chrome OS,(not set),(none),Americas,4,1,129.16
ORD201706232079,desktop,Macintosh,(not set),(none),Americas,4,1,129.16
ORD201611032096,desktop,Macintosh,(not set),(none),Americas,4,1,129.14
ORD201609121676,mobile,iOS,(not set),(none),Americas,2,1,129.06
ORD201704202126,desktop,Macintosh,(not set),organic,Americas,6,1,129.03
ORD201609261769,desktop,Macintosh,(not set),organic,Americas,2,1,128.99
ORD201702222110,desktop,Windows,(not set),organic,Americas,2,1,128.99
ORD201705112166,desktop,Windows,(not set),(none),Americas,2,1,128.98
ORD201608261487,desktop,Windows,(not set),organic,Asia,6,1,128.94
ORD201612102086,mobile,iOS,(not set),(none),Americas,6,2,128.94
ORD201610182094,desktop,Macintosh,(not set),organic,Americas,6,2,128.91
ORD201612133265,desktop,Windows,(not set),(none),Americas,6,2,128.91
